run_name,eval_csv_name,data_idx,std_speed,max_speed,heading_change_per_sec,mean_acceleration,ml_ade_log
full_trainval_12ep_1seed,eval_epoch_12.csv,6180,0.0623069058205228,1.4519187305081604,6.569009278563133,0.0130752511354124,0.4173631345425909
full_trainval_12ep_1seed,eval_epoch_12.csv,25410,0.0822623766330059,1.3700624478873735,6.313600454131266,-0.0335617956617992,0.6934141141339576
full_trainval_12ep_1seed,eval_epoch_12.csv,15522,0.7826060501843449,2.511135201457814,1.9770062026495443,0.2078707874369502,1.5012930867105239
full_trainval_12ep_1seed,eval_epoch_12.csv,8153,0.0184221334269446,0.0761051903617786,9.413201470572947,0.0101473587149038,0.01608817451239008
full_trainval_12ep_1seed,eval_epoch_12.csv,16915,0.6291554255406734,1.733201661665328,18.56283486734837,0.1949860393863121,1.1377693848303314
full_trainval_12ep_1seed,eval_epoch_12.csv,22784,0.1318866400099834,1.322689683939723,1.3715251120570728,-0.0012681564475149,0.27472664321255436
full_trainval_12ep_1seed,eval_epoch_12.csv,24079,0.1577276648075123,0.5816665711557004,101.28113933425223,3.700743415417189e-18,0.2663679845095137
full_trainval_12ep_1seed,eval_epoch_12.csv,3939,0.0320028350547099,1.5285339381250334,0.07872216157461184,-0.0091878362673414,0.07958573596815215
full_trainval_12ep_1seed,eval_epoch_12.csv,22356,0.100970478922881,0.2388053600738847,20.94033223440001,-0.0056063456110902,0.23236069113054958
full_trainval_12ep_1seed,eval_epoch_12.csv,5645,0.2118181657878122,1.8828956423552936,7.8271274323651765,0.0396915378241609,0.2785390485170946
full_trainval_12ep_1seed,eval_epoch_12.csv,7514,0.0751997916615848,1.6008560210088691,1.087182767047217,-0.0145259650022218,0.0939628252786754
full_trainval_12ep_1seed,eval_epoch_12.csv,4734,0.0382236886170564,1.459394394946134,3.6774583004924346,-0.0069531811261289,0.06575685988815336
full_trainval_12ep_1seed,eval_epoch_12.csv,465,0.0582144027335903,0.1675470083291044,66.71888512645104,0.0128035493674392,0.21305520985368814
full_trainval_12ep_1seed,eval_epoch_12.csv,2038,0.156967553339022,0.474421753295457,106.32084252634331,-0.0365275746619822,0.3817930140974555
