variant_model_id,variant_name,outer_fold,outer_rmse,outer_mae,outer_r2,inner_best_cv_rmse,best_n_splines,best_spline_order,best_lam
gam-linear-log,LinearGAM (log),1,0.4486502631471248,0.2491450183810427,0.5115724760395777,0.4296626944769568,35,3,16.593232849852324
gam-linear-log,LinearGAM (log),2,0.4600974967275251,0.2537319178361585,0.4586011896922136,0.4343510925484831,40,3,18.56732952066844
gam-linear-log,LinearGAM (log),3,0.4260987526037244,0.2457199930996086,0.5240129094107921,0.4387631103103565,43,3,123.11426893069842
