variant_model_id,variant_name,outer_fold,outer_rmse,outer_mae,outer_r2,inner_best_cv_rmse,best_n_splines,best_spline_order,best_lam
gam-linear-log,LinearGAM (log),1,0.4540271119566664,0.257784040144353,0.49989131429487366,0.44387638808191915,40,3,0.6434882264117213
gam-linear-log,LinearGAM (log),2,0.43971138135159116,0.25268917169812166,0.5132432113636013,0.44920525259244476,38,3,89.35262528475704
gam-linear-log,LinearGAM (log),3,0.43826630712165415,0.2557698762700529,0.5039505371473066,0.4495728293439832,43,3,52.495201001153106
