max_speed,std_speed,mean_acceleration,max_acceleration,path_efficiency,heading_change,has_collision,min_neighbor_distance,scene_num_agents,scene_bbox_area,scene_bbox_width,scene_spatial_density,scene_density_VEHICLE,ml_ade_log
1.2304031859516231,0.1167223676322313,0.0564174982306951,0.4044612554570972,84.46123714234585,112.44074477375536,0.0,1.0139033484510616,17.0,1160.3773746531672,40.869190364586586,0.0146504063000032,0.0051707316352952,0.6496427439453761
0.2184765433632717,0.0631048305586201,0.0077250333187751,0.3119250898620335,15.733080255308,941.304051486058,0.0,3.023523937394915,17.0,1160.3773746531672,40.869190364586586,0.0146504063000032,0.0051707316352952,0.14070393092669956
0.3834370874078617,0.0991705905934558,0.0313844057628694,0.470004775342186,43.68422046756596,488.1738290432393,0.0,1.1043550153823245,50.0,1821.0836749437965,44.53313499794107,0.027456179355154,0.0126298425033708,0.3887649451120325
1.4836239415700685,0.190256296503072,0.0518016619899051,0.7940959015476854,95.13984034903665,81.15505299974286,1.0,0.4269449613240902,16.0,1230.4010528784395,43.39160754771585,0.0130038900426564,0.0056892018936622,0.8219903122091363
0.2184765433632717,0.0644565887117505,0.0109951430933029,0.3119250898620335,27.282728849275205,946.6835310702652,0.0,2.7963299161580375,15.0,1057.0887742871334,37.340272971611114,0.0141899151375583,0.0056759660550233,0.15933978876022412
0.0873613186711743,0.037782728307568,0.00905489431803,0.1747226373423486,71.32836833129551,140.19674861669677,1.0,0.6539732410429285,33.0,1629.7499459545338,37.376640947334366,0.0202485050433133,0.007363092743023,0.05568277272562012
1.5781964389769985,0.5363047135602027,-0.2016302331956323,1.0909564723947105,98.25409648750768,343.29319413252654,0.0,0.9554611452070142,37.0,1718.0877247839037,40.1299478231375,0.0215355708944685,0.0075665519358943,0.7788142003824233
0.2207713749559721,0.0604201409255089,-0.0062196820211564,0.2252096733843269,49.955383626522064,884.3825973767734,0.0,5.286679960050549,23.0,1007.260160002298,34.20390547461201,0.0228342199099262,0.0029783765099903,0.1305824881550359
1.578196438977299,0.515678225162258,-0.2026744895416403,1.0909564723947067,98.616696525386,173.3842513713945,0.0,1.0146472293363729,33.0,1629.7499459545338,37.376640947334366,0.0202485050433133,0.007363092743023,0.5061359180701911
1.3938737389017437,0.1769677163780361,0.0567951997388897,0.5986037196646317,89.07414092810468,78.60528364478824,0.0,1.3657250821450329,23.0,2040.964967407433,42.952494718190025,0.0112691792202666,0.0073494647088695,1.143731600809446
0.0852760224212146,0.0170644959560185,-0.0031809827099422,0.1167375486541225,65.4500170492703,233.77859867642937,0.0,1.147099385406478,33.0,1629.7499459545338,37.376640947334366,0.0202485050433133,0.007363092743023,0.08587792935919666
1.5642608478126632,0.1946784937448063,0.0133209361794543,1.1913125060994938,99.7943694346128,56.78275551958215,1.0,0.5690483283519845,17.0,1160.3773746531672,40.869190364586586,0.0146504063000032,0.0051707316352952,0.3334080232647648
1.5444986241495589,0.1197352178020559,0.0629250820849412,0.7612238931489865,98.2135489889144,25.77561742736798,0.0,8.630252024129906,20.0,1465.9653958019956,48.56671029705154,0.0136428868357144,0.0061392990760715,0.6409110170870314
1.6952038225535235,0.0921354332510447,-0.0172271763404752,0.3851189734486442,99.79055095772512,20.66807148630076,0.0,1.474048845866443,17.0,992.6681179487604,42.19531566136621,0.0171255626050815,0.0050369301779651,0.5712828336780608
0.4327493500862238,0.1652415691544399,-0.0403522269797227,0.8654987001724468,99.99965317673583,1.8367862499111336,0.0,0.9158171214822056,49.0,1924.968181720882,43.82808946300344,0.025454966199075,0.010909271228175,0.5289134215249311
1.1960418052893431,0.1831377336593573,-0.0474135259368076,1.012177827901381,97.20150482724092,77.1655427807889,0.0,1.0352391028164258,21.0,1132.407462477895,39.314995256782126,0.0185445616492569,0.0035322974570013,0.6670690724368304
1.518867999531168,0.0289605614050311,0.0014978308401977,0.1377974307938978,99.98773736370724,4.012419543387211,0.0,4.60245586616536,22.0,1841.25085256918,40.14546493747615,0.0119483990838632,0.0070604176404646,0.23700959826668147
1.531479023689182,0.1221290604033957,0.0259467154218014,0.5390821367771457,99.79324958688684,14.474808615870437,0.0,4.205751538072525,19.0,1041.579115117672,35.21743191254902,0.0182415331915074,0.0028802420828696,0.42500772094677236
1.1480156793354692,0.1887020069674468,0.0131190159073564,0.8369467141077176,97.00110637588232,63.67159324357862,1.0,0.6581192900986399,19.0,776.025387909283,26.965117003247276,0.0244837350633444,0.0038658529047385,0.2075954640624225
1.2992936542599898,0.094501595124174,0.0028206095847081,0.4109039355097974,99.88645351731246,27.546393232189754,1.0,0.6958577440827801,15.0,1057.0887742871334,37.340272971611114,0.0141899151375583,0.0056759660550233,0.17155859082895786
1.5642608478126636,0.1922642143840424,0.0023041681337225,1.1913125060994902,99.26107257959715,73.29787969252152,0.0,1.0355018107178615,21.0,850.1542744132101,29.978518412318508,0.024701399066063,0.0035287712951518,0.4364198554819078
